Coords,Lat,Long,Seed,xxhashShuffleBreakThroughTech,SiteName,Locales,TerrainType,Topography,Rating,Altitude,Temperature,Difficulty,MetalsBars,ConcreteBars,WaterBars,DustDevilsBars,DustStormBars,MeteorBars,ColdWaveBars,Metals,Concrete,Water,DustDevils,DustStorm,Meteor,ColdWave,MapTemplateID
43N66E,-43.0,66.0,-3653886032640552293,-7135210794525653426,,0,109,Very Flat,40,-2776,-72,240,3,1,2,1,3,2,3,146,0,109,47,147,73,182,BlankBigTerraceCMix_04
43N67E,-43.0,67.0,-97442421113057402,-8164929881282344549,,0,109,Very Flat,40,-2891,-72,240,3,1,2,1,3,2,3,151,0,109,46,145,73,182,BlankBigTerraceCMix_08
43N68E,-43.0,68.0,-6120157202208595736,-272085499068605990,,0,109,Very Flat,0,-2776,-72,240,3,1,2,1,3,2,3,182,0,115,47,146,72,183,BlankBigCanyonCMix_07
43N69E,-43.0,69.0,-3790853793841147556,-4580640975633034573,,0,109,Very Flat,40,-3007,-69,240,3,1,2,1,3,2,3,182,0,116,45,146,73,175,BlankBigTerraceCMix_08
43N70E,-43.0,70.0,-4677041538605648296,8094650552529757703,,0,104,Very Flat,0,-2891,-60,240,3,1,2,1,3,2,3,182,0,121,46,145,73,153,BlankBig_02
43N71E,-43.0,71.0,-1395941731511332604,-8845962491828708338,,0,72,Very Flat,0,-2891,-57,230,3,1,2,1,2,2,3,182,0,126,46,101,79,145,BlankBigCanyonCMix_07
43N72E,-43.0,72.0,-915791347994239414,7277785361719500351,,0,73,Very Flat,0,-2891,-58,225,3,1,3,1,2,2,3,182,0,145,46,120,79,146,BlankBigCanyonCMix_07
43N73E,-43.0,73.0,-1016728199117762291,-8249628697510659320,,0,74,Very Flat,40,-3007,-62,235,3,1,3,1,2,2,3,182,0,168,45,123,97,158,BlankBigTerraceCMix_11
43N74E,-43.0,74.0,-4846306673924516731,-6007948108948800267,,0,73,Very Flat,0,-3007,-67,235,3,1,3,1,2,2,3,181,0,169,45,123,103,170,BlankBig_01
43N75E,-43.0,75.0,6133713117305959296,90433806128230600,,0,73,Very Flat,0,-2891,-71,235,3,1,3,1,2,2,3,183,0,168,46,122,109,181,BlankBigCanyonCMix_07
43N76E,-43.0,76.0,-2682043948231382476,-8609464318470992331,,0,73,Very Flat,40,-3468,-72,235,3,1,3,1,2,2,3,188,0,182,41,122,109,182,BlankBigTerraceCMix_04
43N77E,-43.0,77.0,-2323096502507882038,3899064877439880432,,0,73,Very Flat,40,-3237,-72,235,4,1,3,1,2,2,3,206,0,183,43,125,109,182,BlankBigTerraceCMix_06
43N78E,-43.0,78.0,-3529579184106044459,-3826861531369463154,,0,73,Very Flat,40,-3468,-72,235,4,1,3,1,2,2,3,219,0,181,41,123,109,183,BlankBigCanyonCMix_09
43N79E,-43.0,79.0,-2104414258773591724,255903092150380293,,0,73,Very Flat,40,-3353,-72,235,4,1,3,1,2,2,3,219,0,182,42,123,109,182,BlankBigTerraceCMix_08
43N80E,-43.0,80.0,7130653873928694869,8256860281290818834,,0,73,Very Flat,0,-3353,-72,235,4,1,3,1,2,2,3,219,0,182,42,123,109,182,BlankBigTerraceCMix_15
43N81E,-43.0,81.0,-5020585915749705875,3653680164129370891,,0,73,Very Flat,40,-3353,-72,235,4,1,3,1,2,2,3,219,0,187,42,123,109,182,BlankBigHeartCMix_03
43N82E,-43.0,82.0,-1426520881803750633,3627008954990230719,,0,73,Very Flat,40,-3353,-72,235,4,1,3,1,2,2,3,219,0,188,42,123,109,182,BlankBigTerraceCMix_06
43N83E,-43.0,83.0,3476381839397829707,-3338182482336106153,,1,73,Very Flat,40,-3584,-72,235,4,1,4,1,2,2,3,219,0,206,40,115,109,182,BlankBigTerraceCMix_06
43N84E,-43.0,84.0,-1186655721293092118,7361221205515473393,,0,73,Very Flat,40,-3699,-72,235,4,1,4,1,2,2,3,219,0,212,39,105,109,182,BlankBigCliffsCMix_01
43N85E,-43.0,85.0,98223333643254197,133937083595842503,Utopia Planitia,10,73,Very Flat,40,-3584,-72,235,4,1,4,1,2,2,3,219,0,212,40,102,109,182,BlankBigTerraceCMix_16
43N86E,-43.0,86.0,2080969267755564073,-2471152798075813308,Utopia Planitia,10,73,Very Flat,0,-3584,-72,235,4,1,4,1,2,2,3,219,0,219,40,114,109,182,BlankBigTerraceCMix_15
43N87E,-43.0,87.0,-242247655019154068,-2422775345941480425,,11,72,Very Flat,40,-3584,-72,235,4,1,4,1,3,2,3,219,0,219,40,133,109,182,BlankBigCliffsCMix_02
43N88E,-43.0,88.0,6560696998509323114,9027340284851122071,Utopia Planitia,10,73,Very Flat,0,-3815,-72,235,4,1,4,1,2,2,3,218,13,218,38,103,109,182,BlankBig_04
43N89E,-43.0,89.0,4252040899503833178,3253851238250114057,Utopia Planitia,10,73,Steep,120,-3815,-72,235,4,1,4,1,2,2,3,219,30,220,38,102,109,182,BlankBigTerraceCMix_10
43N90E,-43.0,90.0,-5762488166006496243,360602754576986922,Utopia Planitia,10,73,Very Flat,0,-4045,-72,235,4,1,4,1,2,2,3,212,36,219,36,102,109,182,BlankBig_02
43N91E,-43.0,91.0,5536890304893030631,4343345164130823088,Utopia Planitia,10,73,Very Flat,0,-4045,-72,235,3,1,4,1,2,2,3,189,36,219,36,105,109,182,BlankBig_01
43N92E,-43.0,92.0,3901991617212409438,-8588191758204269780,Utopia Planitia,10,73,Very Flat,40,-4045,-72,235,3,1,4,1,2,2,3,182,36,219,36,102,109,182,BlankBigTerraceCMix_11
43N93E,-43.0,93.0,8793447336778165145,4407252349947693260,Utopia Planitia,10,73,Very Flat,40,-4161,-72,235,3,1,4,1,2,2,3,182,36,218,35,105,109,182,BlankBigHeartCMix_03
43N94E,-43.0,94.0,-5012050455111897520,-1040161325642225162,Utopia Planitia,10,73,Very Flat,0,-4161,-72,235,3,1,4,1,2,2,3,182,36,218,35,103,109,182,BlankBig_01
43N95E,-43.0,95.0,5022489297756762779,3443205698034522680,Utopia Planitia,10,73,Very Flat,0,-4161,-72,235,3,1,4,1,2,2,3,183,36,218,35,99,109,182,BlankBigTerraceCMix_15
43N96E,-43.0,96.0,834013570308706720,-7051935411690882439,Utopia Planitia,10,73,Very Flat,40,-4276,-72,235,3,1,4,1,2,2,3,182,36,218,34,101,109,182,BlankBigTerraceCMix_04
43N97E,-43.0,97.0,-325694735063010692,-1365116841188721179,Utopia Planitia,10,73,Very Flat,40,-4392,-72,235,3,1,4,1,2,2,3,182,36,212,33,101,109,182,BlankBigCliffsCMix_01
43N98E,-43.0,98.0,-6803882881840635434,3194202862973629249,Utopia Planitia,10,73,Very Flat,40,-4392,-72,235,3,1,4,1,2,2,3,182,36,213,33,101,109,182,BlankBigTerraceCMix_06
43N99E,-43.0,99.0,7488866020087035553,-5660721503818545006,Utopia Planitia,10,73,Very Flat,40,-4507,-72,235,3,1,4,1,2,2,3,182,36,212,32,100,109,182,BlankBigTerraceCMix_08
43N100E,-43.0,100.0,-1879701176235481416,-5181917883017532669,Utopia Planitia,10,73,Very Flat,0,-4507,-72,235,3,1,4,1,2,2,3,182,36,206,32,105,109,182,BlankBig_03
43N101E,-43.0,101.0,3411437494726864330,-4125281068847960194,Utopia Planitia,10,73,Very Flat,0,-4622,-72,235,3,1,4,1,2,2,3,182,36,194,31,115,109,182,BlankBig_03
43N102E,-43.0,102.0,4993427335107822245,4634408851880086886,Utopia Planitia,10,73,Very Flat,40,-4622,-72,235,3,1,3,1,2,2,3,181,36,187,31,120,109,182,BlankBigTerraceCMix_06
43N103E,-43.0,103.0,5482575879004605985,4667774845300779948,Utopia Planitia,10,73,Very Flat,40,-4622,-72,235,3,1,3,1,2,2,3,182,36,188,31,119,109,182,BlankBigTerraceCMix_11
43N104E,-43.0,104.0,-4098193067082780529,2544981416454591680,Utopia Planitia,10,73,Very Flat,40,-4738,-72,235,3,1,3,1,2,2,3,153,36,189,30,119,109,182,BlankTerraceBig_05
43N105E,-43.0,105.0,4930457126374843431,-4147974976270814957,Utopia Planitia,10,73,Very Flat,0,-4853,-72,235,3,1,3,1,2,2,3,152,37,188,29,120,109,182,BlankBig_03
43N106E,-43.0,106.0,3754058762512450604,-5323192693385603988,Utopia Planitia,10,73,Very Flat,40,-4392,-72,235,3,1,3,1,2,2,3,158,36,182,33,120,109,182,BlankBigCliffsCMix_01
43N107E,-43.0,107.0,4623403738035500902,-9101224970973353519,Utopia Planitia,10,73,Very Flat,0,-4853,-72,235,3,1,3,1,2,2,3,176,41,182,29,115,109,182,BlankBigTerraceCMix_15
43N108E,-43.0,108.0,5069637627117926752,-2920622867432935570,Utopia Planitia,10,73,Very Flat,40,-4622,-72,230,3,2,3,1,2,2,3,182,66,182,31,105,109,182,BlankBigHeartCMix_03
43N109E,-43.0,109.0,-7819883704937422089,-4445576265841621107,Utopia Planitia,10,73,Very Flat,0,-4738,-72,230,3,2,3,1,2,2,3,183,73,182,30,101,109,182,BlankBig_03
43N110E,-43.0,110.0,-8460852140061395684,-2040567567018710730,Utopia Planitia,10,73,Very Flat,0,-4738,-72,230,3,2,3,1,2,2,3,181,73,157,30,101,109,182,BlankBig_04
43N111E,-43.0,111.0,5134999356749040651,-3827118703142300007,Utopia Planitia,10,73,Very Flat,0,-4738,-72,245,3,2,2,1,3,2,3,182,73,122,30,145,109,182,BlankBig_04
43N112E,-43.0,112.0,6535025744384877322,-5369334347297279459,Utopia Planitia,10,73,Very Flat,40,-4622,-72,245,3,2,2,1,3,2,3,182,73,109,31,173,109,182,BlankBigTerraceCMix_11
43N113E,-43.0,113.0,-7527667433411167010,5000955063327955842,Utopia Planitia,10,73,Very Flat,0,-4622,-72,235,3,2,2,1,3,2,3,182,73,110,31,134,109,183,BlankBig_02
43N114E,-43.0,114.0,-7025673054582637645,5809169457210584064,,11,73,Very Flat,40,-4738,-72,235,3,2,2,1,2,2,3,182,73,109,30,101,109,182,BlankBigCanyonCMix_09
43N115E,-43.0,115.0,-3547329407983544387,-2221317818953177193,Utopia Planitia,10,73,Very Flat,40,-4622,-72,235,3,2,2,1,2,2,3,182,73,109,31,102,109,182,BlankBigCliffsCMix_01
43N116E,-43.0,116.0,38985954069146550,-6799100412762512180,,9,73,Very Flat,40,-4853,-72,235,3,2,2,1,2,2,3,182,73,110,29,103,109,182,BlankBigTerraceCMix_04
43N117E,-43.0,117.0,-5779161704424352775,3658606079623245688,,11,73,Very Flat,40,-4392,-72,235,3,2,2,1,2,2,3,182,72,108,33,112,109,182,BlankBigTerraceCMix_04
43N118E,-43.0,118.0,5108644620328927822,-4792743960282654138,Utopia Planitia,10,73,Very Flat,0,-4853,-71,235,3,2,2,1,2,2,3,182,72,109,29,114,109,181,BlankBig_01
43N119E,-43.0,119.0,5673864722566158359,-2122492513086112890,,0,73,Very Flat,0,-4276,-72,235,3,2,2,1,2,2,3,182,73,109,34,101,109,182,BlankBig_04
43N120E,-43.0,120.0,248135287889585766,-7471741450108980237,,0,73,Very Flat,0,-4507,-72,230,3,2,2,1,2,2,3,182,96,109,32,105,109,182,BlankBig_02
43N121E,-43.0,121.0,190623118351099320,7323378360412667172,,0,73,Very Flat,0,-4507,-72,225,3,3,2,1,2,2,3,181,146,103,32,120,109,182,BlankBig_02
43N122E,-43.0,122.0,8137418551013389703,-5359356525531244518,,0,73,Very Flat,40,-4507,-72,225,3,3,2,1,2,2,3,183,146,103,32,123,109,182,BlankBigCliffsCMix_02
43N123E,-43.0,123.0,-3147597394466338266,5785670479696809899,,0,73,Very Flat,40,-4392,-72,225,4,3,2,1,2,2,3,193,146,97,33,121,109,182,BlankBigCliffsCMix_02
43N124E,-43.0,124.0,-1126128092145917807,9074061383806746301,,0,73,Very Flat,40,-4507,-72,230,4,3,2,1,2,2,3,206,145,86,32,123,109,182,BlankBigHeartCMix_03
43N125E,-43.0,125.0,-2354232278629814314,-8465821162638176058,,0,73,Steep,120,-4507,-72,230,4,3,2,1,2,2,3,218,146,79,32,123,109,182,BlankBigTerraceCMix_10
43N126E,-43.0,126.0,7500462922495743812,-5457361365059084724,,0,73,Very Flat,40,-4507,-72,230,4,3,2,1,2,2,3,219,146,73,32,123,109,182,BlankBigTerraceCMix_11
43N127E,-43.0,127.0,4846452525394067005,-408827987746076997,,0,73,Very Flat,0,-4507,-72,230,4,3,2,1,2,2,3,219,146,66,32,123,109,182,BlankBig_03
43N128E,-43.0,128.0,-3871007863686734548,1152409629821802788,,0,73,Very Flat,40,-4507,-72,230,4,3,2,1,2,2,3,219,146,66,32,124,109,182,BlankTerraceBig_05
43N129E,-43.0,129.0,-588209492947471311,6024370851736041469,,0,73,Very Flat,40,-4507,-72,235,4,3,1,1,2,2,3,219,146,60,32,123,109,182,BlankBigCliffsCMix_01
43N130E,-43.0,130.0,2242991211984824742,-385164658725985773,,0,73,Very Flat,40,-4507,-72,235,4,3,1,1,2,2,3,219,146,42,32,123,109,182,BlankBigTerraceCMix_08
43N131E,-43.0,131.0,1094381243677687064,806510825389126002,,0,73,Very Flat,0,-4507,-72,235,4,3,1,1,2,2,3,219,146,41,32,123,109,182,BlankBigCanyonCMix_07
43N132E,-43.0,132.0,-1918214018946767960,7084296152009350900,,1,73,Very Flat,0,-4392,-72,235,4,3,1,1,2,2,3,219,146,36,33,124,109,182,BlankBig_01
43N133E,-43.0,133.0,6490629402955428745,-4132363035763787739,,1,73,Very Flat,0,-4392,-72,240,4,2,1,1,2,2,3,219,115,36,33,123,109,182,BlankBig_01
43N134E,-43.0,134.0,-4873997978445188,-2093540662491634723,,0,73,Very Flat,40,-4392,-72,240,4,2,1,1,2,2,3,219,109,36,33,124,109,182,BlankBigTerraceCMix_14
43N135E,-43.0,135.0,6104900679804338005,7442107997773425420,,0,73,Very Flat,40,-4276,-72,240,4,2,1,1,2,2,3,219,109,36,34,124,109,182,BlankBigTerraceCMix_06
43N136E,-43.0,136.0,-4579447400142453925,5621678010130522240,,1,73,Very Flat,0,-4276,-71,240,4,2,1,1,2,2,3,219,109,37,34,123,109,181,BlankBigCanyonCMix_07
43N137E,-43.0,137.0,8482771360197180484,-3189660547354565020,,0,73,Very Flat,0,-4161,-72,240,4,2,1,1,2,2,3,219,109,36,35,122,109,183,BlankBigTerraceCMix_15
43N138E,-43.0,138.0,-6310272950508310467,6351322586404737844,,1,73,Very Flat,0,-4045,-82,240,4,2,1,1,3,2,4,219,109,36,36,134,109,208,BlankBig_04
43N139E,-43.0,139.0,598506098075783234,-4100242531330060684,,0,73,Very Flat,0,-4045,-81,250,4,2,1,1,3,2,4,219,109,36,36,146,109,207,BlankBig_02
43N140E,-43.0,140.0,2226083929038201163,466139823788817326,,0,73,Very Flat,40,-4045,-72,250,4,2,1,1,3,2,3,219,109,36,36,173,109,182,BlankBigCliffsCMix_02
43N141E,-43.0,141.0,5464891311756840432,-1117199597438978943,,0,73,Very Flat,0,-3930,-72,250,4,2,1,1,4,2,3,219,109,35,37,218,109,183,BlankBig_03
43N142E,-43.0,142.0,7270094883127871453,2880954172154109650,,0,73,Very Flat,40,-3930,-72,250,4,2,1,1,4,2,3,206,109,36,37,219,109,182,BlankBigTerraceCMix_11
43N143E,-43.0,143.0,3044310273575531058,5036318840871661298,,0,73,Very Flat,40,-3815,-72,250,3,2,1,1,4,2,3,158,109,36,38,220,109,182,BlankBigCliffsCMix_01
43N144E,-43.0,144.0,5263603147733050015,3311954109954249110,,0,73,Very Flat,40,-3815,-72,250,3,2,1,1,4,2,3,146,109,36,38,218,109,182,BlankBigTerraceCMix_11
43N145E,-43.0,145.0,-8072540241302232659,607985529566047521,,0,73,Very Flat,40,-3699,-72,255,2,2,1,1,4,2,3,121,109,36,39,219,109,182,BlankBigTerraceCMix_04
43N146E,-43.0,146.0,447565586109952857,1785011852460633146,,0,73,Very Flat,0,-3584,-72,255,2,2,1,1,4,2,3,109,109,36,40,220,109,182,BlankBig_03
43N147E,-43.0,147.0,-1300207839741558069,5819596890515008499,,0,73,Very Flat,40,-3584,-72,255,2,2,1,1,4,2,3,109,109,36,40,219,108,182,BlankBigTerraceCMix_04
43N148E,-43.0,148.0,748830580720653460,2486400205567711388,,0,73,Very Flat,0,-3584,-72,255,2,2,1,1,4,2,3,109,108,36,40,219,108,182,BlankBigTerraceCMix_15
43N149E,-43.0,149.0,4744782651851426851,8979956159721483259,,0,73,Very Flat,0,-3468,-72,255,2,2,1,1,4,2,3,109,110,36,41,219,103,182,BlankBig_04
43N150E,-43.0,150.0,-1772875641640080157,-7095942411231609853,,0,73,Very Flat,0,-3468,-72,245,2,2,1,1,4,2,3,97,110,36,41,219,85,182,BlankBig_02
43N151E,-43.0,151.0,-5349280404810729131,7146593028513402745,,0,73,Very Flat,40,-3468,-72,250,2,2,1,1,4,2,3,79,109,37,41,219,79,182,BlankBigTerraceCMix_04
43N152E,-43.0,152.0,2583328724266359783,-5823254931984223447,,1,73,Very Flat,40,-3353,-72,250,2,2,1,1,4,2,3,73,115,42,42,219,73,182,BlankBigTerraceCMix_03
43N153E,-43.0,153.0,6262083354570301445,-9206161550791313488,,0,73,Very Flat,40,-3468,-72,250,2,3,1,1,4,2,3,73,133,41,41,219,73,182,BlankBigCliffsCMix_02
43N154E,-43.0,154.0,4837737404060114874,7681370474949220351,,0,72,Very Flat,40,-3353,-72,245,2,3,1,1,4,2,3,73,146,60,42,219,73,182,BlankBigHeartCMix_03
43N155E,-43.0,155.0,-5897704826206548881,-6301853707120172134,,0,73,Very Flat,40,-3353,-72,245,2,3,2,1,4,2,3,73,139,66,42,219,73,182,BlankBigCliffsCMix_02
43N156E,-43.0,156.0,-1002121832272913438,3027260882830453441,,0,73,Steep,120,-3353,-72,245,2,3,2,1,4,2,3,73,134,67,42,219,73,182,BlankBigTerraceCMix_10
43N157E,-43.0,157.0,8172178965993991245,-250810265269632479,,0,74,Very Flat,0,-3353,-72,245,2,2,2,1,4,2,3,73,110,73,42,219,73,182,BlankBigCanyonCMix_07
43N158E,-43.0,158.0,-1259935038784730570,5383960733340763118,,0,72,Very Flat,40,-3353,-72,245,2,2,2,1,4,2,3,73,109,73,42,219,73,182,BlankBigTerraceCMix_04
43N159E,-43.0,159.0,7943475573837620256,-1337133975516253389,,0,74,Steep,120,-3237,-72,245,2,2,2,1,4,2,3,73,109,73,43,219,73,182,BlankBigTerraceCMix_10
43N160E,-43.0,160.0,-6059748922329766494,-523503114674960530,,0,60,Very Flat,40,-3237,-72,245,2,2,2,1,4,2,3,73,109,73,43,219,73,182,BlankBigTerraceCMix_08
43N161E,-43.0,161.0,-5580526480924823157,-9129006956069823870,,0,36,Very Flat,40,-3007,-72,245,2,2,2,1,4,2,3,73,109,72,45,219,73,182,BlankBigTerraceCMix_04
43N162E,-43.0,162.0,902836004342401950,4857100380830844313,,0,36,Very Flat,40,-2776,-72,245,2,2,2,1,4,2,3,73,109,74,47,219,73,182,BlankTerraceBig_05
43N163E,-43.0,163.0,2582720823452489253,5727904721767081899,,0,36,Very Flat,40,-2660,-72,245,2,2,2,1,4,2,3,73,109,72,48,219,73,182,BlankBigTerraceCMix_04
43N164E,-43.0,164.0,7954567762106339711,9198067321759401273,,0,36,Very Flat,40,-2660,-72,245,2,2,2,1,4,2,3,73,109,73,48,219,73,182,BlankBigTerraceCMix_17
43N165E,-43.0,165.0,4250134284500018847,4398330962890937994,,0,36,Very Flat,40,-2430,-72,245,2,2,2,1,4,2,3,73,109,73,50,219,73,182,BlankBigTerraceCMix_08
43N166E,-43.0,166.0,5525503624002370103,7766764565398468358,,0,36,Steep,120,-2660,-72,245,2,2,2,1,4,2,3,73,109,74,48,219,73,182,BlankBigTerraceCMix_10
43N167E,-43.0,167.0,1773212643810791647,-6984328801998106440,,0,36,Very Flat,40,-3353,-72,245,2,2,2,1,4,2,3,73,109,74,42,219,73,182,BlankTerraceBig_05
43N168E,-43.0,168.0,-5167285348915638580,-8627246751512024306,,0,36,Very Flat,40,-3237,-72,245,2,2,2,1,4,2,3,73,109,73,43,219,73,182,BlankBigTerraceCMix_06
43N169E,-43.0,169.0,-2148330621089219756,3771325106689119130,,0,36,Very Flat,0,-3699,-72,245,2,2,2,1,4,2,3,73,109,73,39,219,73,182,BlankBig_04
43N170E,-43.0,170.0,-213852703566767332,-328180866502445155,,0,36,Very Flat,0,-3699,-72,245,2,2,2,1,4,2,3,73,109,73,39,218,73,182,BlankBig_02
43N171E,-43.0,171.0,-4054978520460975912,4096917204662701417,,0,36,Very Flat,0,-3584,-72,245,2,2,2,1,3,2,3,73,109,72,40,188,72,182,BlankBig_03
43N172E,-43.0,172.0,4996083898197760753,8754411633220186045,,0,36,Very Flat,0,-3699,-72,245,2,2,2,1,4,2,3,73,109,73,39,194,73,182,BlankBig_04
43N173E,-43.0,173.0,-5670090614765835091,1271574630180733465,,0,36,Very Flat,40,-3584,-72,235,2,2,2,1,4,1,3,73,109,73,40,219,48,182,BlankBigCliffsCMix_02
43N174E,-43.0,174.0,2181902956825544189,3142351570823192423,,0,36,Very Flat,0,-3699,-72,235,2,2,2,1,4,1,3,73,109,73,39,218,35,182,BlankBigTerraceCMix_15
43N175E,-43.0,175.0,-7769441454896986069,-6421261035974906303,,0,36,Very Flat,0,-3930,-72,235,2,2,2,1,4,1,3,73,109,73,37,219,36,182,BlankBig_03
43N176E,-43.0,176.0,8977264358240401562,-8750333719002784751,,0,36,Very Flat,40,-3815,-72,235,2,2,2,1,4,1,3,73,109,73,38,212,36,182,BlankBigTerraceCMix_11
43N177E,-43.0,177.0,1007935881238107233,-8286588356596160225,,0,36,Very Flat,0,-3815,-72,235,2,2,2,1,3,1,3,73,109,73,38,188,36,182,BlankBig_02
43N178E,-43.0,178.0,3640760614780597819,3915549982194152745,,0,36,Very Flat,40,-3815,-72,235,2,2,2,1,3,1,3,73,109,73,38,182,36,182,BlankBigTerraceCMix_17
43N179E,-43.0,179.0,4740965711047102644,870177683813820884,,0,36,Very Flat,40,-3815,-72,235,2,2,2,1,3,1,3,73,109,66,38,181,36,182,BlankBigCliffsCMix_01
43N180E,-43.0,180.0,3013181324235756208,-1724114817845083433,,0,30,Very Flat,40,-3815,-77,230,1,2,1,1,2,1,4,60,90,30,38,79,30,195,BlankBigCanyonCMix_09
42N180W,-42.0,-180.0,-2331766357539000709,-2507548537694346681,,0,30,Very Flat,40,-3815,-77,235,2,2,1,1,2,1,4,91,90,30,38,100,30,195,BlankBigTerraceCMix_08
42N179W,-42.0,-179.0,1827951099426299454,-5920058769964595886,,0,36,Very Flat,40,-3815,-72,225,2,2,1,1,2,1,3,109,109,36,38,123,36,182,BlankBigTerraceCMix_11
42N178W,-42.0,-178.0,1638760431533067863,-793723020985766431,,0,36,Very Flat,0,-3815,-72,225,2,2,1,1,3,1,3,115,109,36,38,134,36,182,BlankBig_04
42N177W,-42.0,-177.0,-3619964427384017285,8700527372274109313,,0,36,Very Flat,40,-3815,-72,230,3,2,1,1,3,1,3,146,109,59,38,172,36,182,BlankBigTerraceCMix_16
42N176W,-42.0,-176.0,1089863261498770355,-4695796799053170416,,0,36,Very Flat,40,-3815,-72,225,3,2,2,1,4,1,3,146,109,73,38,219,36,182,BlankBigTerraceCMix_06
42N175W,-42.0,-175.0,-74162479223972268,-1009020401068627722,,0,36,Very Flat,0,-3815,-72,225,3,2,2,1,4,1,3,146,109,73,38,219,36,182,BlankBig_02
42N174W,-42.0,-174.0,8569057483706060527,1205807198733607432,,0,36,Very Flat,0,-3815,-72,225,3,2,2,1,4,1,3,145,109,74,38,219,36,182,BlankBig_03
42N173W,-42.0,-173.0,-1053939285908281188,2018433270934788049,,0,36,Very Flat,0,-3815,-72,225,3,2,2,1,4,1,3,146,109,73,38,219,36,182,BlankBigTerraceCMix_15
42N172W,-42.0,-172.0,-2871052158670817022,1825112449742372511,,0,36,Very Flat,40,-3699,-72,225,3,2,2,1,4,1,3,146,109,73,39,219,36,182,BlankBigCliffsCMix_01
42N171W,-42.0,-171.0,4334004663441056094,8919232964113091652,,0,36,Very Flat,40,-3699,-72,225,3,2,2,1,4,1,3,147,109,73,39,219,36,182,BlankBigTerraceCMix_14
42N170W,-42.0,-170.0,102913447786568343,-4757669259518878909,,0,36,Very Flat,0,-3699,-72,225,3,2,2,1,4,1,3,157,109,73,39,219,36,182,BlankBig_01
42N169W,-42.0,-169.0,-4692391349043872019,-5562278203173678377,,0,36,Very Flat,0,-3699,-72,225,3,2,2,1,4,1,3,170,109,73,39,219,36,182,BlankBigTerraceCMix_15
42N168W,-42.0,-168.0,-223487765013051666,6349328682258166803,,0,36,Very Flat,40,-3699,-72,225,3,2,2,1,4,1,3,182,109,73,39,219,36,182,BlankBigCliffsCMix_02
42N167W,-42.0,-167.0,-5159358565934254596,1145705799702129582,,0,36,Very Flat,0,-3699,-72,225,3,2,2,1,4,1,3,176,109,66,39,219,36,182,BlankBig_01
42N166W,-42.0,-166.0,-714610964945179281,900663147610240104,,0,36,Very Flat,0,-3699,-72,230,3,2,1,1,4,1,3,170,109,60,39,219,36,182,BlankBig_01
42N165W,-42.0,-165.0,-5139170544879655088,7996905416042373763,,0,36,Very Flat,0,-3699,-72,230,3,2,1,1,4,1,3,146,109,42,39,219,36,182,BlankBig_04
42N164W,-42.0,-164.0,-1218830972143248485,2267181421280360759,,0,36,Very Flat,40,-3699,-72,230,3,2,1,1,4,1,3,147,109,36,39,219,36,182,BlankBigTerraceCMix_06
42N163W,-42.0,-163.0,-8024931498217104019,-6778413938092022062,,0,36,Very Flat,0,-3699,-72,230,3,2,1,1,4,1,3,146,109,42,39,219,36,182,BlankBigTerraceCMix_15
42N162W,-42.0,-162.0,-6667983315029411995,-5606920128152838935,,0,36,Very Flat,0,-3699,-72,230,3,2,1,1,4,1,3,146,109,42,39,219,36,182,BlankBig_03
42N161W,-42.0,-161.0,-1640187886273133829,-36089907308138595,,0,36,Very Flat,40,-3699,-72,230,3,2,1,1,4,1,3,146,109,48,39,219,36,182,BlankBigCanyonCMix_09
42N160W,-42.0,-160.0,-2729308639895562830,2218750132027738995,,0,36,Very Flat,0,-3699,-72,225,3,2,2,1,4,1,3,146,109,66,39,219,36,182,BlankBig_03
42N159W,-42.0,-159.0,2264488901825247440,-7617603748997328758,,0,36,Very Flat,40,-3584,-72,225,3,2,2,1,4,1,3,146,109,67,40,219,36,182,BlankBigTerraceCMix_06
42N158W,-42.0,-158.0,2468894082808110053,-1619571877013061876,,0,36,Very Flat,40,-3699,-72,225,3,2,2,1,4,1,3,146,109,73,39,219,36,182,BlankBigTerraceCMix_04
42N157W,-42.0,-157.0,-9076529925035052899,-879073831074106849,,0,36,Steep,120,-3699,-72,225,3,2,2,1,4,1,3,146,109,73,39,219,36,182,BlankBigTerraceCMix_10
42N156W,-42.0,-156.0,-2873656361264282109,-3810063506018144698,,0,36,Very Flat,40,-3699,-72,230,3,2,2,1,4,1,3,134,109,73,39,219,36,182,BlankBigTerraceCMix_08
42N155W,-42.0,-155.0,3160116300319733722,5943433442164408142,,0,36,Very Flat,0,-3584,-74,230,2,2,2,1,4,1,3,120,109,73,40,219,36,189,BlankBig_03
42N154W,-42.0,-154.0,8835475264680003521,2759577579158913481,,0,36,Very Flat,40,-3584,-82,230,2,2,2,1,4,1,4,110,109,73,40,219,36,208,BlankBigTerraceCMix_14
42N153W,-42.0,-153.0,5424497806188522696,7009314764062153145,,0,36,Very Flat,40,-3699,-74,230,2,2,2,1,4,1,3,108,109,73,39,218,36,189,BlankBigTerraceCMix_11
42N152W,-42.0,-152.0,9084647806770814915,-4480301909606426601,,0,36,Very Flat,40,-3699,-72,230,2,2,2,1,4,1,3,109,109,73,39,219,36,182,BlankTerraceBig_05
42N151W,-42.0,-151.0,613221306372474966,7411312988616593616,,0,36,Very Flat,40,-3699,-72,230,2,2,2,1,4,1,3,109,109,73,39,219,36,182,BlankBigTerraceCMix_03
